t_s,px,py,pz,vn,ve,vd,qw,qx,qy,qz,bgx,bgy,bgz,bax,bay,baz,P_px,P_py,P_pz,P_vn,P_ve,P_vd,P_rn,P_re,P_rd,P_bgx,P_bgy,P_bgz,P_bax,P_bay,P_baz,innov_pn,innov_pe,innov_pd,innov_vn,innov_ve,innov_vd,S_pn,S_pe,S_pd,S_vn,S_ve,S_vd,rejected
37034.703,1545872.375000,5088047.500000,3510408.500000,-54.157986,8.581755,42.332951,0.103645,-0.021783,-0.598808,0.793859,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.134175,0.130330,0.131280,0.000863,0.000564,0.000708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.710,1545872.375000,5088047.500000,3510408.000000,-54.211685,8.594824,42.375492,0.103641,-0.021666,-0.598634,0.793994,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.134239,0.130386,0.131341,0.000863,0.000564,0.000708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.718,1545872.250000,5088047.500000,3510407.500000,-54.265011,8.608204,42.418015,0.103639,-0.021539,-0.598449,0.794137,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.134303,0.130442,0.131402,0.000864,0.000565,0.000709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.725,1545872.250000,5088047.500000,3510407.000000,-54.318150,8.621376,42.460056,0.103639,-0.021415,-0.598269,0.794276,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.134366,0.130497,0.131463,0.000865,0.000565,0.000710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.732,1545872.125000,5088047.500000,3510406.500000,-54.371971,8.634714,42.502892,0.103638,-0.021296,-0.598093,0.794412,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.134431,0.130553,0.131524,0.000866,0.000566,0.000711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.739,1545872.125000,5088047.500000,3510406.000000,-54.424984,8.647923,42.544998,0.103638,-0.021174,-0.597912,0.794551,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.134494,0.130608,0.131584,0.000867,0.000566,0.000712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.746,1545872.000000,5088047.500000,3510405.500000,-54.478985,8.661465,42.587749,0.103637,-0.021054,-0.597731,0.794691,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.134559,0.130665,0.131646,0.000868,0.000567,0.000713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.753,1545871.875000,5088047.500000,3510405.000000,-54.533237,8.674845,42.630497,0.103638,-0.020929,-0.597552,0.794829,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.134623,0.130721,0.131707,0.000869,0.000567,0.000713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.761,1545871.875000,5088047.500000,3510404.500000,-54.587223,8.688431,42.673107,0.103634,-0.020807,-0.597373,0.794967,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.134688,0.130777,0.131769,0.000870,0.000568,0.000714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.880,1545870.625000,5088047.000000,3510396.250000,-55.478287,8.911954,43.384293,0.103649,-0.018738,-0.594364,0.797269,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.135773,0.131719,0.132799,0.000885,0.000576,0.000728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.887,1545870.625000,5088047.000000,3510395.750000,-55.531612,8.925251,43.426922,0.103655,-0.018618,-0.594179,0.797409,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.135839,0.131775,0.132861,0.000886,0.000577,0.000729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.894,1545870.500000,5088047.000000,3510395.250000,-55.585613,8.938989,43.469921,0.103656,-0.018493,-0.593993,0.797550,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.135905,0.131833,0.132924,0.000887,0.000577,0.000730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.901,1545870.500000,5088047.000000,3510394.750000,-55.639748,8.952805,43.513023,0.103656,-0.018365,-0.593809,0.797690,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.135972,0.131891,0.132988,0.000888,0.000578,0.000730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.908,1545870.375000,5088047.000000,3510394.250000,-55.692894,8.966406,43.556042,0.103652,-0.018241,-0.593625,0.797830,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.136038,0.131948,0.133050,0.000889,0.000578,0.000731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.915,1545870.375000,5088047.000000,3510393.750000,-55.746914,8.979988,43.599567,0.103655,-0.018119,-0.593450,0.797963,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.136105,0.132006,0.133114,0.000890,0.000579,0.000732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.923,1545870.250000,5088047.000000,3510393.250000,-55.801079,8.993558,43.642841,0.103663,-0.017994,-0.593267,0.798100,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.136172,0.132064,0.133177,0.000891,0.000579,0.000733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.930,1545870.125000,5088047.000000,3510392.750000,-55.854626,9.007333,43.685452,0.103666,-0.017880,-0.593087,0.798236,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.136239,0.132121,0.133240,0.000892,0.000580,0.000734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.937,1545870.125000,5088047.000000,3510392.250000,-55.908432,9.020984,43.729095,0.103670,-0.017756,-0.592903,0.798375,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.136306,0.132179,0.133304,0.000893,0.000580,0.000735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.944,1545870.000000,5088047.000000,3510391.750000,-55.961601,9.034415,43.772221,0.103671,-0.017644,-0.592721,0.798513,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.136372,0.132236,0.133367,0.000893,0.000581,0.000735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.951,1545870.000000,5088047.000000,3510391.250000,-56.015518,9.048242,43.815895,0.103669,-0.017514,-0.592533,0.798656,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.136440,0.132294,0.133431,0.000894,0.000582,0.000736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.958,1545869.875000,5088047.000000,3510390.750000,-56.068512,9.061527,43.858746,0.103667,-0.017388,-0.592349,0.798795,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.136507,0.132352,0.133494,0.000895,0.000582,0.000737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.965,1545869.750000,5088047.000000,3510390.250000,-56.122845,9.075193,43.902344,0.103667,-0.017265,-0.592166,0.798933,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.136574,0.132410,0.133558,0.000896,0.000583,0.000738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37034.973,1545869.750000,5088047.000000,3510389.500000,-56.177639,9.089004,43.946526,0.103661,-0.017135,-0.591987,0.799069,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.136643,0.132469,0.133623,0.000897,0.000583,0.000739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37035.063,1545868.750000,5088046.500000,3510383.000000,-56.861382,9.263658,44.497208,0.103646,-0.015565,-0.589695,0.800796,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.137508,0.133212,0.134441,0.000909,0.000590,0.000750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37035.071,1545868.750000,5088046.500000,3510382.500000,-56.916279,9.277586,44.542042,0.103652,-0.015440,-0.589510,0.800935,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.137579,0.133273,0.134507,0.000910,0.000590,0.000750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37035.078,1545868.625000,5088046.500000,3510382.000000,-56.970520,9.291247,44.586159,0.103652,-0.015321,-0.589325,0.801073,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.137648,0.133332,0.134573,0.000911,0.000591,0.000751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37035.085,1545868.500000,5088046.500000,3510381.500000,-57.024746,9.305158,44.630394,0.103649,-0.015194,-0.589139,0.801212,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.137718,0.133392,0.134638,0.000912,0.000591,0.000752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37035.092,1545868.500000,5088046.500000,3510381.000000,-57.079327,9.319129,44.674187,0.103655,-0.015065,-0.588954,0.801350,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.137787,0.133451,0.134704,0.000913,0.000592,0.000753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37035.100,1545868.375000,5088046.500000,3510380.500000,-57.133877,9.332873,44.718185,0.103654,-0.014939,-0.588768,0.801490,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.137857,0.133511,0.134770,0.000914,0.000593,0.000754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37035.107,1545868.375000,5088046.500000,3510380.000000,-57.187939,9.346823,44.762154,0.103660,-0.014815,-0.588577,0.801631,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.137927,0.133571,0.134836,0.000915,0.000593,0.000755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37035.114,1545868.250000,5088046.500000,3510379.500000,-57.241505,9.360626,44.805496,0.103665,-0.014688,-0.588396,0.801766,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.137996,0.133630,0.134901,0.000916,0.000594,0.000756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37035.121,1545868.125000,5088046.500000,3510379.000000,-57.295868,9.374598,44.849735,0.103667,-0.014561,-0.588207,0.801906,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.138066,0.133690,0.134967,0.000917,0.000594,0.000757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37035.128,1545868.125000,5088046.500000,3510378.500000,-57.350204,9.388597,44.893841,0.103666,-0.014438,-0.588015,0.802050,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.138136,0.133750,0.135033,0.000918,0.000595,0.000757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37035.135,1545868.000000,5088046.500000,3510378.000000,-57.404659,9.402594,44.937881,0.103663,-0.014314,-0.587835,0.802184,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.138207,0.133810,0.135100,0.000919,0.000595,0.000758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37035.143,1545868.000000,5088046.500000,3510377.250000,-57.460541,9.417102,44.983208,0.103667,-0.014191,-0.587648,0.802323,0.012901,0.001171,-0.000664,-0.526098,-1.982152,-1.889478,0.138279,0.133872,0.135168,0.000920,0.000596,0.000759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.960121,257.699127,115.854980,9.559076,3.364166,68.968048,6.385021,6.381075,6.382067,0.010883,0.010567,0.010709,0
37035.165,1545873.000000,5088050.000000,3510410.000000,-53.932758,8.988296,41.283215,0.112656,-0.016171,-0.601857,0.790453,0.013628,0.000731,-0.000686,-0.565019,-1.897714,-1.942454,0.133378,0.129640,0.130534,0.000841,0.000560,0.000704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,70.095291,256.361694,147.014160,10.654585,2.674038,72.760567,6.388279,6.383872,6.385168,0.010920,0.010596,0.010759,0
37035.173,1545873.000000,5088050.000000,3510409.500000,-53.986301,9.002201,41.325523,0.112654,-0.016038,-0.601669,0.790599,0.013628,0.000731,-0.000686,-0.565019,-1.897714,-1.942454,0.133442,0.129697,0.130595,0.000842,0.000560,0.000705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,70.095291,256.361694,147.014160,10.654585,2.674038,72.760567,6.388279,6.383872,6.385168,0.010920,0.010596,0.010759,0
37035.180,1545872.875000,5088050.000000,3510409.000000,-54.039570,9.016054,41.368183,0.112651,-0.015911,-0.601489,0.790739,0.013628,0.000731,-0.000686,-0.565019,-1.897714,-1.942454,0.133507,0.129754,0.130657,0.000843,0.000561,0.000706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,70.095291,256.361694,147.014160,10.654585,2.674038,72.760567,6.388279,6.383872,6.385168,0.010920,0.010596,0.010759,0
37035.187,1545872.875000,5088050.000000,3510408.500000,-54.092125,9.029676,41.410294,0.112648,-0.015787,-0.601304,0.790882,0.013628,0.000731,-0.000686,-0.565019,-1.897714,-1.942454,0.133571,0.129810,0.130718,0.000844,0.000561,0.000707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,70.095291,256.361694,147.014160,10.654585,2.674038,72.760567,6.388279,6.383872,6.385168,0.010920,0.010596,0.010759,0
37035.194,1545872.750000,5088050.000000,3510408.000000,-54.144684,9.043382,41.452316,0.112653,-0.015661,-0.601120,0.791024,0.013628,0.000731,-0.000686,-0.565019,-1.897714,-1.942454,0.133635,0.129866,0.130779,0.000845,0.000562,0.000707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,70.095291,256.361694,147.014160,10.654585,2.674038,72.760567,6.388279,6.383872,6.385168,0.010920,0.010596,0.010759,0
37035.201,1545872.750000,5088050.000000,3510407.500000,-54.197414,9.056930,41.494583,0.112655,-0.015526,-0.600941,0.791163,0.013628,0.000731,-0.000686,-0.565019,-1.897714,-1.942454,0.133698,0.129922,0.130840,0.000846,0.000562,0.000708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,70.095291,256.361694,147.014160,10.654585,2.674038,72.760567,6.388279,6.383872,6.385168,0.010920,0.010596,0.010759,0
37035.294,1545876.625000,5088053.000000,3510431.000000,-51.558578,8.786687,38.661945,0.120558,-0.016058,-0.611584,0.781776,0.014275,0.000340,-0.000706,-0.599547,-1.822228,-1.993398,0.129885,0.126540,0.127202,0.000786,0.000535,0.000667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.997215,252.885574,121.276352,10.122256,1.740294,68.707291,6.384268,6.380421,6.381383,0.010853,0.010567,0.010715,0
37035.301,1545876.500000,5088053.000000,3510430.500000,-51.610096,8.800056,38.702030,0.120560,-0.015932,-0.611406,0.781917,0.014275,0.000340,-0.000706,-0.599547,-1.822228,-1.993398,0.129944,0.126593,0.127258,0.000787,0.000535,0.000668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.997215,252.885574,121.276352,10.122256,1.740294,68.707291,6.384268,6.380421,6.381383,0.010853,0.010567,0.010715,0
37035.308,1545876.375000,5088053.000000,3510430.250000,-51.661362,8.813224,38.742123,0.120564,-0.015807,-0.611226,0.782060,0.014275,0.000340,-0.000706,-0.599547,-1.822228,-1.993398,0.130004,0.126646,0.127315,0.000788,0.000536,0.000669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.997215,252.885574,121.276352,10.122256,1.740294,68.707291,6.384268,6.380421,6.381383,0.010853,0.010567,0.010715,0
37035.316,1545876.375000,5088053.000000,3510429.750000,-51.713383,8.826982,38.783005,0.120561,-0.015679,-0.611055,0.782196,0.014275,0.000340,-0.000706,-0.599547,-1.822228,-1.993398,0.130064,0.126700,0.127373,0.000789,0.000536,0.000670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.997215,252.885574,121.276352,10.122256,1.740294,68.707291,6.384268,6.380421,6.381383,0.010853,0.010567,0.010715,0
37035.323,1545876.250000,5088053.000000,3510429.250000,-51.764606,8.840584,38.823540,0.120560,-0.015552,-0.610878,0.782338,0.014275,0.000340,-0.000706,-0.599547,-1.822228,-1.993398,0.130123,0.126753,0.127430,0.000789,0.000537,0.000671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.997215,252.885574,121.276352,10.122256,1.740294,68.707291,6.384268,6.380421,6.381383,0.010853,0.010567,0.010715,0
37035.330,1545876.250000,5088053.000000,3510428.750000,-51.815716,8.854056,38.864166,0.120567,-0.015426,-0.610706,0.782473,0.014275,0.000340,-0.000706,-0.599547,-1.822228,-1.993398,0.130182,0.126806,0.127488,0.000790,0.000537,0.000671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.997215,252.885574,121.276352,10.122256,1.740294,68.707291,6.384268,6.380421,6.381383,0.010853,0.010567,0.010715,0
